net,length_um
filter.x_in\[3\]_sky130_fd_sc_hd__a21oi_2_B1_Y,12.72µm
filter.x_in\[5\]_sky130_fd_sc_hd__nand2_2_A_Y_sky130_fd_sc_hd__nor2_2_A_B,12.72µm
spi_out.shift_reg\[0\],12.7µm
spi_out.shift_reg\[11\]_sky130_fd_sc_hd__mux2_1_A1_X,12.7µm
filter.y_out\[2\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A,12.68µm
filter.x_in\[7\]_sky130_fd_sc_hd__and2_2_A_X_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__nor2_2_A_Y,12.66µm
filter.x_in\[7\]_sky130_fd_sc_hd__and2_2_A_X_sky130_fd_sc_hd__a22o_2_B2_X_sky130_fd_sc_hd__and2b_2_B_X,12.64µm
filter.y_out\[15\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__and3_2_X_B_sky130_fd_sc_hd__a21boi_2_Y_A2,12.64µm
spi_out.shift_reg\[8\]_sky130_fd_sc_hd__mux2_1_A1_X,12.58µm
filter.x_in\[6\]_sky130_fd_sc_hd__and2_2_A_B_sky130_fd_sc_hd__a31o_2_X_A3,12.54µm
filter.x_in\[5\]_sky130_fd_sc_hd__nand2_2_A_Y_sky130_fd_sc_hd__xor2_2_A_X,12.48µm
filter.x_in\[14\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__or2_2_A_X_sky130_fd_sc_hd__and3_2_B_A_sky130_fd_sc_hd__or2_2_X_B,12.38µm
filter.x_in\[3\]_sky130_fd_sc_hd__a21oi_2_B1_Y_sky130_fd_sc_hd__o31a_2_A3_X_sky130_fd_sc_hd__nor2_2_A_Y,12.3µm
filter.x_in\[15\]_sky130_fd_sc_hd__dfrtp_2_Q_D,12.28µm
filter.x_in\[3\]_sky130_fd_sc_hd__a21oi_2_B1_Y_sky130_fd_sc_hd__o31a_2_A3_X,12.28µm
filter.y_out\[3\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__nor2_2_Y_A,12.26µm
filter.y_out\[8\]_sky130_fd_sc_hd__dfrtp_2_Q_D,12.24µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_A2_sky130_fd_sc_hd__o21ai_2_Y_A2,12.16µm
filter.y_out\[7\]_sky130_fd_sc_hd__dfrtp_2_Q_D,12.16µm
filter.y_out\[4\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_B,12.14µm
filter.x_in\[9\]_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__o21ai_2_Y_A2,12.12µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__and2b_2_A_N_X_sky130_fd_sc_hd__o21ai_2_A2_Y_sky130_fd_sc_hd__xnor2_2_A_B,12µm
filter.y_out\[13\]_sky130_fd_sc_hd__dfrtp_2_Q_D,11.965µm
filter.x_in\[9\]_sky130_fd_sc_hd__a21o_2_A1_X_sky130_fd_sc_hd__xor2_2_B_X,11.96µm
filter.x_in\[13\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__and2_2_X_A_sky130_fd_sc_hd__or2_2_X_B,11.84µm
filter.y_out\[3\]_sky130_fd_sc_hd__dfrtp_2_Q_D,11.82µm
filter.y_out\[7\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_A,11.72µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_B_sky130_fd_sc_hd__o211a_2_X_C1_sky130_fd_sc_hd__or3_2_X_A_sky130_fd_sc_hd__and2b_2_X_A_N,11.7µm
spi_out.shift_reg\[0\]_sky130_fd_sc_hd__mux2_1_A1_X,11.7µm
filter.x_in\[2\],11.66µm
net92,11.66µm
filter.x_in\[9\]_sky130_fd_sc_hd__xnor2_2_A_Y,11.62µm
filter.x_in\[11\]_sky130_fd_sc_hd__nand2_2_A_B_sky130_fd_sc_hd__and2_2_X_B_sky130_fd_sc_hd__nand3_2_Y_A_sky130_fd_sc_hd__nand2_2_Y_B_sky130_fd_sc_hd__xor2_2_X_B,11.58µm
filter.x_in\[4\]_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__a21oi_2_Y_B1_sky130_fd_sc_hd__and2b_2_X_A_N,11.46µm
spi_out.bit_cnt\[3\]_sky130_fd_sc_hd__dfrtp_2_Q_D,11.46µm
filter.y_out\[13\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_A,11.42µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__and2b_2_A_N_X_sky130_fd_sc_hd__or3_2_C_B,11.36µm
filter.x_in\[3\]_sky130_fd_sc_hd__a21oi_2_B1_Y_sky130_fd_sc_hd__o31a_2_A3_X_sky130_fd_sc_hd__nor2_2_A_B,11.34µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__or2_2_X_B_sky130_fd_sc_hd__and3_2_X_C,11.3µm
filter.x_in\[0\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__o32a_2_A3_B1_sky130_fd_sc_hd__xnor2_2_Y_B,11.04µm
spi_in.bit_cnt\[2\]_sky130_fd_sc_hd__and2_2_A_X,11.04µm
filter.x_in\[9\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__xnor2_2_A_Y,10.92µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__xnor2_2_B_Y,10.885µm
filter.x_in\[2\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__xnor2_2_B_Y,10.88µm
filter.y_out\[4\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__and2b_2_X_A_N,10.86µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y,10.78µm
filter.x_in\[12\]_sky130_fd_sc_hd__a21oi_2_A1_Y_sky130_fd_sc_hd__or3_2_B_X,10.78µm
spi_out.shift_reg\[6\]_sky130_fd_sc_hd__mux2_1_A1_X,10.78µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__xnor2_2_A_B,10.76µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__a21oi_2_A2_A1_sky130_fd_sc_hd__or2_2_X_B_sky130_fd_sc_hd__xor2_2_X_A,10.72µm
filter.y_out\[7\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__or2_2_A_X,10.7µm
spi_out.shift_reg\[5\]_sky130_fd_sc_hd__mux2_1_A1_X,10.7µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__or3_2_X_C_sky130_fd_sc_hd__o21a_2_X_A2,10.635µm
filter.y_out\[15\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__and3_2_X_C,10.58µm
spi_in.shift_reg\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D,10.54µm
filter.y_out\[10\]_sky130_fd_sc_hd__dfrtp_2_Q_D,10.44µm
filter.y_out\[1\]_sky130_fd_sc_hd__dfrtp_2_Q_D,10.44µm
spi_out.shift_reg\[14\],10.4µm
spi_out.shift_reg\[9\],10.4µm
filter.x_in\[10\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and2_2_X_A,10.37µm
filter.x_in\[9\]_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__o21ai_2_Y_A1_sky130_fd_sc_hd__xnor2_2_Y_B,10.37µm
filter.x_in\[6\]_sky130_fd_sc_hd__and2_2_A_X_sky130_fd_sc_hd__xor2_2_A_X_sky130_fd_sc_hd__or3_2_C_A,10.36µm
filter.x_in\[14\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__or2_2_A_X_sky130_fd_sc_hd__and3_2_B_C_sky130_fd_sc_hd__xnor2_2_Y_B,10.34µm
filter.x_in\[2\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2b_2_A_N_X_sky130_fd_sc_hd__a41oi_2_B1_Y_sky130_fd_sc_hd__xnor2_2_A_Y,10.34µm
filter.x_in\[9\]_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__xor2_2_X_A,10.34µm
filter.x_in\[9\]_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__xnor2_2_Y_B,10.32µm
spi_in.bit_cnt\[1\],10.28µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_A2_sky130_fd_sc_hd__o21ai_2_Y_B1_sky130_fd_sc_hd__or2_2_X_A_sky130_fd_sc_hd__a21oi_2_Y_A2_sky130_fd_sc_hd__xnor2_2_Y_B,10.24µm
filter.x_in\[3\]_sky130_fd_sc_hd__a21oi_2_B1_Y_sky130_fd_sc_hd__nor2_2_B_Y_sky130_fd_sc_hd__xnor2_2_B_Y,10.2µm
filter.y_out\[1\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__a2bb2o_2_X_A2_N,10.2µm
net1,10.1µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_A_N_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__a21oi_2_Y_A2,10µm
spi_in.shift_reg\[7\],9.98µm
spi_in.bit_cnt\[2\],9.94µm
filter.x_in\[11\]_sky130_fd_sc_hd__nand2_2_A_B_sky130_fd_sc_hd__and2_2_X_B_sky130_fd_sc_hd__nand3_2_Y_A_sky130_fd_sc_hd__nand2_2_Y_B_sky130_fd_sc_hd__xor2_2_X_A,9.9µm
spi_out.shift_reg\[10\],9.72µm
spi_out.shift_reg\[10\]_sky130_fd_sc_hd__mux2_1_A1_X,9.54µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D,9.52µm
spi_out.bit_cnt\[4\]_sky130_fd_sc_hd__inv_2_A_Y,9.52µm
filter.x_in\[2\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__xnor2_2_A_B,9.44µm
filter.x_in\[3\]_sky130_fd_sc_hd__a21oi_2_B1_Y_sky130_fd_sc_hd__o31a_2_A3_A1_sky130_fd_sc_hd__a21oi_2_Y_A1_sky130_fd_sc_hd__xnor2_2_A_B,9.4µm
filter.y_out\[10\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_B,9.36µm
filter.y_out\[4\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__and2b_2_X_B,9.36µm
filter.x_in\[11\]_sky130_fd_sc_hd__nand2_2_A_B_sky130_fd_sc_hd__and2_2_X_B_sky130_fd_sc_hd__nand3_2_Y_A,9.34µm
filter.x_in\[8\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__xor2_2_A_B_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__xnor2_2_Y_B,9.195µm
filter.y_out\[6\]_sky130_fd_sc_hd__dfrtp_2_Q_D,9.18µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__a21oi_2_A2_A1_sky130_fd_sc_hd__or2_2_X_B_sky130_fd_sc_hd__xor2_2_X_B,9.17µm
filter.x_in\[8\]_sky130_fd_sc_hd__xnor2_2_A_Y,9.04µm
filter.x_in\[3\]_sky130_fd_sc_hd__a21oi_2_B1_Y_sky130_fd_sc_hd__o31a_2_A3_B1,8.98µm
filter.x_in\[6\]_sky130_fd_sc_hd__and2_2_A_B_sky130_fd_sc_hd__a31o_2_X_B1_sky130_fd_sc_hd__and2_2_X_B_sky130_fd_sc_hd__o22a_2_X_B2_sky130_fd_sc_hd__nand2b_2_Y_A_N_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__a21o_2_A2_X_sky130_fd_sc_hd__o22a_2_A2_B1,8.98µm
filter.y_out\[1\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__xnor2_2_Y_A,8.98µm
spi_sel_sky130_fd_sc_hd__nor2_2_A_Y,8.94µm
filter.x_in\[14\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__a21o_2_X_A2_sky130_fd_sc_hd__nand2_2_Y_B,8.9µm
filter.x_in\[5\]_sky130_fd_sc_hd__nand2_2_A_Y_sky130_fd_sc_hd__xor2_2_A_X_sky130_fd_sc_hd__xnor2_2_A_Y,8.84µm
filter.x_in\[14\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__or2_2_A_X_sky130_fd_sc_hd__and3_2_B_X,8.82µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B2_sky130_fd_sc_hd__o32a_2_X_A2_sky130_fd_sc_hd__and2b_2_A_N_B,8.82µm
filter.y_out\[7\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__nand2_2_Y_B,8.82µm
spi_out.shift_reg\[11\]_sky130_fd_sc_hd__dfrtp_2_Q_D,8.805µm
spi_out.shift_reg\[2\]_sky130_fd_sc_hd__mux2_1_A1_X,8.76µm
filter.x_in\[0\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__o32a_2_A3_A1,8.7µm
filter.x_in\[6\]_sky130_fd_sc_hd__and2_2_A_B_sky130_fd_sc_hd__a31o_2_X_B1_sky130_fd_sc_hd__and2_2_X_B_sky130_fd_sc_hd__o22a_2_X_B2_sky130_fd_sc_hd__nand2b_2_Y_A_N_sky130_fd_sc_hd__nand2_2_B_Y_sky130_fd_sc_hd__a21o_2_A2_X,8.62µm
filter.x_in\[9\]_sky130_fd_sc_hd__a21o_2_A1_X_sky130_fd_sc_hd__xor2_2_B_X_sky130_fd_sc_hd__o21ai_2_A1_Y,8.6µm
filter.x_in\[7\]_sky130_fd_sc_hd__nor2_2_A_Y_sky130_fd_sc_hd__or2_2_B_X_sky130_fd_sc_hd__nand2_2_A_Y,8.56µm
spi_out.bit_cnt\[3\]_sky130_fd_sc_hd__a21oi_2_B1_Y,8.56µm
spi_out.shift_reg\[7\],8.56µm
filter.x_in\[14\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__nor2_2_A_Y,8.52µm
net90,8.48µm
filter.x_in\[5\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__o21ai_2_Y_A2,8.46µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_A1_N_sky130_fd_sc_hd__o2bb2a_2_X_A1_N_sky130_fd_sc_hd__a32o_2_X_A3,8.4µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_A1_N,8.375µm
filter.x_in\[6\]_sky130_fd_sc_hd__and2_2_A_B_sky130_fd_sc_hd__a31o_2_X_A2_sky130_fd_sc_hd__nor2_2_Y_B,8.36µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__xnor2_2_Y_A_sky130_fd_sc_hd__o21ai_2_Y_B1_sky130_fd_sc_hd__nand2_2_Y_B_sky130_fd_sc_hd__a21o_2_X_A2,8.32µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B1_sky130_fd_sc_hd__or3_2_X_C_sky130_fd_sc_hd__o21a_2_X_A2_sky130_fd_sc_hd__o21ai_2_Y_B1_sky130_fd_sc_hd__or2_2_X_A,8.24µm
spi_in.sclk_prev,8.24µm
spi_out.shift_reg\[6\]_sky130_fd_sc_hd__dfrtp_2_Q_D,8.16µm
spi_out.shift_reg\[7\]_sky130_fd_sc_hd__dfrtp_2_Q_D,8.16µm
filter.x_in\[11\]_sky130_fd_sc_hd__nand2_2_A_B_sky130_fd_sc_hd__and2_2_X_B,8.14µm
filter.x_in\[2\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2b_2_A_N_X_sky130_fd_sc_hd__a41oi_2_B1_Y_sky130_fd_sc_hd__xnor2_2_A_B,8.14µm
filter.y_out\[1\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__xnor2_2_Y_B,8.14µm
filter.x_in\[0\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__o32a_2_A3_B2_sky130_fd_sc_hd__o21a_2_X_B1_sky130_fd_sc_hd__nand2_2_Y_A_sky130_fd_sc_hd__and3_2_X_C,8.1µm
spi_out.shift_reg\[3\],8.1µm
filter.x_in\[7\]_sky130_fd_sc_hd__nor2_2_A_Y_sky130_fd_sc_hd__or2_2_B_X_sky130_fd_sc_hd__or2_2_A_B,8.02µm
net55,8.02µm
net69,8.02µm
filter.x_in\[2\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__o2bb2ai_2_B2_Y_sky130_fd_sc_hd__xor2_2_A_X_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and3_2_C_X,8µm
filter.x_in\[11\]_sky130_fd_sc_hd__nand2_2_A_Y_sky130_fd_sc_hd__a211o_2_A2_X_sky130_fd_sc_hd__a21bo_2_A1_X,7.98µm
filter.x_in\[3\]_sky130_fd_sc_hd__a21oi_2_B1_Y_sky130_fd_sc_hd__o31a_2_A3_A1_sky130_fd_sc_hd__a21oi_2_Y_A1,7.98µm
spi_out.shift_reg\[13\],7.98µm
filter.x_in\[12\]_sky130_fd_sc_hd__a21oi_2_A1_B1_sky130_fd_sc_hd__and3_2_X_B_sky130_fd_sc_hd__a22o_2_X_A1_sky130_fd_sc_hd__xnor2_2_A_Y,7.94µm
spi_in.shift_reg\[11\],7.94µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__and2b_2_A_N_X_sky130_fd_sc_hd__o21ai_2_A2_Y_sky130_fd_sc_hd__inv_2_A_Y,7.88µm
filter.x_in\[11\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__nand3_2_C_A,7.78µm
filter.y_out\[4\]_sky130_fd_sc_hd__dfrtp_2_Q_D,7.72µm
spi_out.shift_reg\[4\]_sky130_fd_sc_hd__dfrtp_2_Q_D,7.68µm
spi_out.shift_reg\[8\],7.64µm
filter.x_in\[5\]_sky130_fd_sc_hd__or2_2_A_X_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__a22o_2_A1_X,7.62µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__xnor2_2_A_B_sky130_fd_sc_hd__xnor2_2_Y_B,7.6µm
filter.x_in\[10\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__a31o_2_X_A2_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__a21o_2_B1_A2_sky130_fd_sc_hd__o21ba_2_A2_B1_N_sky130_fd_sc_hd__nand2_2_A_Y,7.56µm
filter.x_in\[7\]_sky130_fd_sc_hd__and2_2_A_B_sky130_fd_sc_hd__and3b_2_X_B,7.56µm
spi_out.bit_cnt\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__mux2_1_X_A0,7.56µm
spi_out.shift_reg\[2\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,7.49µm
filter.x_in\[0\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__o32a_2_A3_B1_sky130_fd_sc_hd__xnor2_2_Y_A,7.42µm
filter.y_out\[12\]_sky130_fd_sc_hd__dfrtp_2_Q_D,7.365µm
spi_in.shift_reg\[11\]_sky130_fd_sc_hd__dfrtp_2_Q_D,7.22µm
spi_in.shift_reg\[12\]_sky130_fd_sc_hd__dfrtp_2_Q_D,7.22µm
spi_out.bit_cnt\[4\]_sky130_fd_sc_hd__dfrtp_2_Q_D,7.22µm
net38,7.22µm
filter.x_in\[10\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__a31o_2_X_A3_sky130_fd_sc_hd__xnor2_2_Y_B,7.2µm
filter.x_in\[13\]_sky130_fd_sc_hd__dfrtp_2_Q_D,7.18µm
filter.x_in\[6\]_sky130_fd_sc_hd__and2_2_A_B_sky130_fd_sc_hd__a31o_2_X_B1,7.18µm
spi_in.valid_out,7.18µm
filter.x_in\[7\]_sky130_fd_sc_hd__nor2_2_A_Y_sky130_fd_sc_hd__or2_2_B_X_sky130_fd_sc_hd__or2_2_A_X,7.16µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__xnor2_2_B_A,7.12µm
filter.x_in\[10\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__xor2_2_X_B_sky130_fd_sc_hd__a31o_2_X_A2_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__a21o_2_B1_A2,7.1µm
net37,7.1µm
filter.x_in\[11\]_sky130_fd_sc_hd__xnor2_2_A_Y,7.06µm
filter.x_in\[6\]_sky130_fd_sc_hd__and2_2_A_X_sky130_fd_sc_hd__a21oi_2_A1_A2_sky130_fd_sc_hd__or3_2_X_C,7.06µm
filter.x_in\[6\]_sky130_fd_sc_hd__dfrtp_2_Q_D,7.06µm
spi_in.shift_reg\[9\]_sky130_fd_sc_hd__dfrtp_2_Q_D,7.025µm
net77,7µm
spi_in.shift_reg\[1\]_sky130_fd_sc_hd__dfrtp_2_Q_RESET_B,6.91µm
filter.x_in\[0\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2_2_B_X_sky130_fd_sc_hd__nor2_2_B_Y_sky130_fd_sc_hd__xor2_2_B_X_sky130_fd_sc_hd__nor2_2_B_A_sky130_fd_sc_hd__a21boi_2_Y_B1_N,6.88µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__and2b_2_A_N_X_sky130_fd_sc_hd__or3_2_C_B_sky130_fd_sc_hd__and3_2_X_C,6.8µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_B1_sky130_fd_sc_hd__a2bb2o_2_X_B2,6.78µm
spi_in.shift_reg\[14\],6.76µm
filter.x_in\[0\]_sky130_fd_sc_hd__o21ai_2_A1_Y_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__a21oi_2_A2_Y_sky130_fd_sc_hd__xor2_2_B_X,6.74µm
filter.x_in\[2\]_sky130_fd_sc_hd__dfrtp_2_Q_D,6.72µm
filter.x_in\[6\]_sky130_fd_sc_hd__and2_2_A_B_sky130_fd_sc_hd__a31o_2_X_A2,6.72µm
spi_in.bit_cnt\[3\]_sky130_fd_sc_hd__dfrtp_2_Q_D,6.72µm
filter.x_in\[8\]_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__xor2_2_A_B_sky130_fd_sc_hd__xnor2_2_Y_B_sky130_fd_sc_hd__a22o_2_X_A2_sky130_fd_sc_hd__inv_2_Y_A,6.7µm
filter.x_in\[2\]_sky130_fd_sc_hd__inv_2_A_Y_sky130_fd_sc_hd__xnor2_2_A_Y_sky130_fd_sc_hd__and2b_2_A_N_X,6.66µm
filter.x_in\[12\]_sky130_fd_sc_hd__a21oi_2_A1_B1_sky130_fd_sc_hd__and3_2_X_B_sky130_fd_sc_hd__a22o_2_X_A1_sky130_fd_sc_hd__nand2_2_Y_B,6.64µm
filter.x_in\[7\]_sky130_fd_sc_hd__dfrtp_2_Q_D,6.64µm
filter.x_in\[13\]_sky130_fd_sc_hd__or2_2_A_B_sky130_fd_sc_hd__and2_2_X_A_sky130_fd_sc_hd__or2_2_X_B_sky130_fd_sc_hd__xnor2_2_Y_B,6.62µm
filter.y_out\[0\]_sky130_fd_sc_hd__dfrtp_2_Q_D_sky130_fd_sc_hd__xor2_2_X_A_sky130_fd_sc_hd__and3b_2_X_C_sky130_fd_sc_hd__a21o_2_X_A2_sky130_fd_sc_hd__o21ai_2_Y_B1,6.6µm
