Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_83_497,VGND,li1,235.5200,239.3600,0.000148
FILLER_83_485,VGND,li1,231.3800,239.3600,0.000148
FILLER_83_473,VGND,li1,225.8600,239.3600,0.000148
FILLER_83_461,VGND,li1,220.3400,239.3600,0.000148
FILLER_83_449,VGND,li1,214.8200,239.3600,0.000148
FILLER_83_446,VGND,li1,211.1400,239.3600,0.000148
FILLER_83_438,VGND,li1,208.8400,239.3600,0.000148
FILLER_83_432,VGND,li1,204.4700,239.3600,0.000148
FILLER_83_424,VGND,li1,202.4000,239.3600,0.000148
FILLER_83_417,VGND,li1,197.5700,239.3600,0.000147
FILLER_83_405,VGND,li1,194.5800,239.3600,0.000147
FILLER_83_393,VGND,li1,189.0600,239.3600,0.000145
FILLER_83_389,VGND,li1,185.1500,239.3600,0.000145
FILLER_83_381,VGND,li1,182.6200,239.3600,0.000144
FILLER_83_373,VGND,li1,177.3300,239.3600,0.000138
FILLER_83_357,VGND,li1,171.1200,239.3600,0.000112
FILLER_83_340,VGND,li1,162.8400,239.3600,0.000156
FILLER_83_332,VGND,li1,159.1600,239.3600,0.000163
FILLER_83_328,VGND,li1,156.6300,239.3600,0.000170
FILLER_83_316,VGND,li1,153.6400,239.3600,0.000179
FILLER_83_293,VGND,li1,143.0600,239.3600,0.000193
FILLER_83_281,VGND,li1,137.5400,239.3600,0.000189
FILLER_83_277,VGND,li1,133.6300,239.3600,0.000187
FILLER_83_269,VGND,li1,131.1000,239.3600,0.000185
FILLER_83_265,VGND,li1,127.6500,239.3600,0.000182
FILLER_83_261,VGND,li1,126.5000,239.3600,0.000182
FILLER_83_249,VGND,li1,122.8200,239.3600,0.000177
FILLER_83_229,VGND,li1,111.0900,239.3600,0.000164
FILLER_83_225,VGND,li1,109.9400,239.3600,0.000164
FILLER_83_221,VGND,li1,107.8700,239.3600,0.000161
FILLER_83_210,VGND,li1,102.3500,239.3600,0.000152
FILLER_83_192,VGND,li1,95.6800,239.3600,0.000144
FILLER_83_180,VGND,li1,91.0800,239.3600,0.000134
FILLER_83_169,VGND,li1,85.1000,239.3600,0.000127
FILLER_83_167,VGND,li1,82.5700,239.3600,0.000121
FILLER_83_161,VGND,li1,80.9600,239.3600,0.000121
FILLER_83_149,VGND,li1,76.8200,239.3600,0.000114
FILLER_83_137,VGND,li1,71.3000,239.3600,0.000103
FILLER_83_125,VGND,li1,65.7800,239.3600,0.000096
FILLER_83_113,VGND,li1,60.2600,239.3600,0.000088
FILLER_83_111,VGND,li1,56.8100,239.3600,0.000080
FILLER_83_105,VGND,li1,55.2000,239.3600,0.000080
FILLER_83_93,VGND,li1,51.0600,239.3600,0.000073
FILLER_83_81,VGND,li1,45.5400,239.3600,0.000062
FILLER_83_69,VGND,li1,40.0200,239.3600,0.000055
FILLER_83_57,VGND,li1,34.5000,239.3600,0.000047
FILLER_83_55,VGND,li1,31.0500,239.3600,0.000039
FILLER_83_51,VGND,li1,29.9000,239.3600,0.000039
FILLER_83_39,VGND,li1,26.2200,239.3600,0.000033
FILLER_83_27,VGND,li1,20.7000,239.3600,0.000025
FILLER_83_15,VGND,li1,15.1800,239.3600,0.000016
FILLER_83_3,VGND,li1,9.6600,239.3600,0.000016
